Price,Close,High,Low,Open,Volume
Ticker,MMM,MMM,MMM,MMM,MMM
Date,,,,,
2021-06-24,138.39659118652344,138.74032594945427,137.2364896288241,138.42523792822917,2621393
2021-06-25,139.46360778808594,139.87895941685338,138.42524178493676,138.5111820124484,7385898
2021-06-28,140.71681213378906,141.01758986311128,139.20581407658696,140.18688660060258,2512198
2021-06-29,140.38026428222656,141.66927645296977,140.15827812412286,140.5020129604848,2222168
2021-06-30,142.24212646484375,142.4927592901813,140.0293227321211,140.28713031087977,3100032
2021-07-01,142.5715789794922,142.98693067176578,141.61197830273886,142.82938663267578,2222048
2021-07-02,143.14443969726562,143.43088095849728,141.748015678417,142.3137365159111,1929028
2021-07-06,140.9961395263672,141.63347743276125,139.47080465344462,140.65240466715673,3045494
2021-07-07,143.12298583984375,143.26620650167837,140.45187279561412,140.45187279561412,2027220
2021-07-08,141.98434448242188,142.9009749394791,141.30403659276604,142.14905019037738,2591852
2021-07-09,143.9393310546875,144.58384353890864,142.68612758226593,143.008390358761,2925536
2021-07-12,143.2089080810547,144.26875923843656,141.71939495295538,141.8626156098612,2588144
2021-07-13,142.93679809570312,144.03245774548876,142.61454833253592,143.2876946056001,2019207
2021-07-14,145.2498321533203,145.50047808246083,143.23038055519538,143.63857049996702,2939409
2021-07-15,145.0779571533203,145.20685441956917,143.6027545360466,144.2472670048284,2557885
2021-07-16,142.77206420898438,145.52194225228723,142.44265282411112,145.4575001536278,2959024
2021-07-19,141.47593688964844,142.1777300003537,139.7214541128853,141.6406426359095,3762975
2021-07-20,143.8104705810547,144.81302838800127,141.84115033480273,142.03450282266382,3328827
2021-07-21,143.77462768554688,145.28563878987123,143.1945703609885,144.03243529716258,2390924
2021-07-22,142.55723571777344,144.40481994631236,142.27795611216084,144.3045563462066,2033798
2021-07-23,143.57411193847656,143.9679785026376,142.46414216961696,143.58843530944745,1878557
2021-07-26,144.41915893554688,145.18539404679814,143.1731169665842,143.54548545807987,2881403
2021-07-27,143.559814453125,143.98232783541224,139.57821718697775,141.225274457923,3587880
2021-07-28,141.9915008544922,143.48818861073914,141.86260358108345,142.73626388977738,2558364
2021-07-29,141.9127197265625,143.22320351066045,141.74801404293945,143.22320351066045,2535759
2021-07-30,141.74801635742188,142.67895699526827,141.21809087346713,141.79097339867468,2284719
2021-08-02,141.44725036621094,143.72450956063736,141.389969950209,142.5572332210385,1593670
2021-08-03,143.96080017089844,144.80581361662564,141.3613046718008,142.17767137889868,2641007
2021-08-04,141.4544219970703,143.80328514383345,141.21811249331319,143.5096821512769,2460172
2021-08-05,141.64773559570312,142.59301255773073,141.28251584233564,142.18482269955138,1883939
2021-08-06,141.88409423828125,142.68613772186617,141.46874259018531,141.91990266807747,1334975
2021-08-09,141.38282775878906,141.89842998651497,140.9173442683792,141.5403717948633,1427187
2021-08-10,142.68614196777344,142.85800936713946,141.57617209245183,141.9628639394476,1911686
2021-08-11,144.34751892089844,144.4907395590849,142.72909565122322,143.22321273391245,2652010
2021-08-12,144.24728393554688,144.92043015568402,143.48103579585825,144.2830792973733,1473233
2021-08-13,143.63858032226562,144.44778551271995,143.43090449285123,144.10405071533418,2285197
2021-08-16,144.88462829589844,145.206878048343,143.4953656759022,144.00380620712355,1921972
2021-08-17,142.90097045898438,144.65545277269862,141.50454629373303,144.65545277269862,2736328
2021-08-18,140.72398376464844,142.3710539659598,140.58076310991927,142.19918656653073,2530856
2021-08-19,139.90045166015625,140.5234660665411,139.14852690588208,139.64264403314766,2766109
2021-08-20,140.1024627685547,140.8023963914158,139.5324103415522,140.23234396441333,2867290
2021-08-23,140.4777069091797,141.6033660484983,139.75612412238377,140.70860391961256,2361263
2021-08-24,140.52821350097656,141.50235556715072,140.2323692879496,140.57872798513802,1665310
2021-08-25,140.23236083984375,140.74468249988206,139.06340359938778,140.3622420513322,1928670
2021-08-26,140.93951416015625,140.99002864244252,139.74169147422256,140.12413193161515,1742931
2021-08-27,140.74468994140625,141.9064440573716,140.07362161661658,141.43019097584994,2567214
2021-08-30,141.55287170410156,142.36103761746716,140.54264785173083,140.83850523674306,1511624
2021-08-31,140.52099609375,141.42297460436725,140.0952706645983,141.32195880533163,3365424
2021-09-01,139.5829620361328,140.5282255956099,139.2221705981323,140.3839116541161,2302778
2021-09-02,140.62925720214844,140.6509062690571,139.60461371299812,140.03755554557483,2505022
2021-09-03,140.26844787597656,141.14877730871024,139.7200444231308,140.31896235899052,1751542
2021-09-07,133.9113006591797,140.39832950089448,133.89686794970513,139.20772314895714,7035231
2021-09-08,135.5781707763672,135.9461785599229,133.5072216573201,133.95460934924458,4374131
2021-09-09,134.0339813232422,136.02553724749535,133.5360791736481,135.32560349834895,3634046
2021-09-10,133.16807556152344,135.10192704406634,133.13200695453497,134.8349350737519,2668874
2021-09-13,133.65875244140625,135.5998069808345,132.48256564923622,133.70925375522845,6035614
2021-09-14,131.631103515625,134.21437414748308,131.09713277162126,133.96181490066448,3975624
2021-09-15,132.90830993652344,133.57216191608566,131.56616009900537,131.91973515358058,3055182
2021-09-16,131.80429077148438,133.20415832376807,131.19815644385733,132.87944867874802,3054106
2021-09-17,130.9600372314453,131.80428490462464,129.45914077376588,130.67139620652887,12820283
2021-09-20,130.26731872558594,131.14044506742562,128.65097360950804,128.90353288361132,4965912
2021-09-21,128.7447967529297,130.66420261997243,128.2252586197873,130.58483587147552,3564200
2021-09-22,129.76942443847656,130.5703871927937,129.12000514359454,129.386983949346,2656077
2021-09-23,130.98892211914062,131.94141535218353,129.88491173384776,129.9931439148266,2615054
2021-09-24,130.6353302001953,131.37856216390787,130.33226959755746,130.9672693941943,2483972
2021-09-27,131.17652893066406,132.165103906993,130.46937868318017,130.48381139586624,2454312
2021-09-28,129.9209442138672,131.94137865562718,129.7189126213685,131.1981468031551,2739318
2021-09-29,130.51988220214844,130.88789000763063,129.28597755098232,129.8271647256013,2003061
2021-09-30,126.58004760742188,131.37135249033895,126.54396582705058,131.12602272088014,3869778
2021-10-01,127.48921966552734,128.0159740584652,125.7141280763362,127.17894274729026,2893483
2021-10-04,127.02740478515625,127.79228575016413,125.39664022099666,125.66361902212209,3600080
2021-10-05,128.35511779785156,128.88187219654327,126.68825834353801,127.128429652522,2258407
2021-10-06,128.7303466796875,128.83857883796236,126.65219442738525,127.4531440030942,2460890
2021-10-07,128.29742431640625,130.447740666417,128.22527391539634,129.8849174981083,3442208
2021-10-08,127.68407440185547,128.5138895293476,127.56140951393054,128.131448984515,2953522
2021-10-11,127.20056915283203,128.87464481881213,127.14285148747385,128.45613577871433,3218556
2021-10-12,126.65940856933594,127.64075383737638,126.37076753809446,127.21501522977395,2578456
2021-10-13,127.8427963256836,128.7303421314793,126.3058180875903,126.71712397785903,2428478
2021-10-14,130.11578369140625,130.17351453333535,128.40563918457136,128.44172096077705,2725923
2021-10-15,131.2847442626953,132.04962518606345,130.3755494139916,130.38276576868492,2584317
2021-10-18,131.12599182128906,131.27030574023394,129.40861799710828,130.45491037012104,2096947
2021-10-19,131.55172729492188,131.94138412387483,131.0682710204592,131.64553990896246,1667344
2021-10-20,131.631103515625,132.17950696907727,131.35689520463362,131.7537683774069,2139046
2021-10-21,131.41465759277344,132.07129335620579,130.26013273942425,131.9414121085174,1986556
2021-10-22,130.46214294433594,132.25888372147963,130.4477102337941,131.739345647568,3146556
2021-10-25,131.61666870117188,132.0135418675978,129.4880021139259,130.24566667373352,3235300
2021-10-26,131.4434814453125,132.6413040585519,129.285949569529,130.65695151442384,3750178
2021-10-27,128.61489868164062,131.57338042783064,128.49943699925146,131.5228791103167,3141892
2021-10-28,129.79110717773438,129.89213617690257,128.61493315287706,128.62214950996048,2326100
2021-10-29,128.93238830566406,130.5415169414345,128.5282987658527,129.67562019078935,3061162
2021-11-01,129.58181762695312,129.69727931501504,128.0881505544397,128.82415297317462,2404558
2021-11-02,131.30638122558594,131.40018065942385,129.60344019168383,129.87764847622782,2646748
2021-11-03,131.49398803710938,131.77539949597096,129.87042696202727,131.1764816410115,2372146
2021-11-04,130.3250274658203,132.02075220483704,130.05804869452223,131.66717718217978,2453474
2021-11-05,131.18373107910156,132.6413295542618,130.57039353050493,131.4146412885365,2169903
2021-11-08,130.9961395263672,132.35993876142854,130.07974123767968,131.80431880174194,2219656
2021-11-09,130.8446044921875,131.73936684710932,130.20961780029043,130.87346991791622,2131750
2021-11-10,131.631103515625,131.9341640769829,129.8848773576591,130.84457352480266,2048270
2021-11-11,130.03640747070312,132.0784778326702,129.53130214624758,132.05684193705582,2376093
2021-11-12,132.52587890625,134.43085189004285,130.09413831199072,130.57039143433784,5268021
2021-11-15,132.27330017089844,133.5216372995815,131.97745597822362,132.83613630724287,1750226
2021-11-16,132.31661987304688,132.91553787897107,131.83316355609043,132.27332173968395,2362100
2021-11-17,132.294921875,132.67736224119005,131.06101771026013,132.3165709336742,2692316
2021-11-18,130.04714965820312,132.78964373927454,129.98894898993217,132.47684169871783,3029229
2021-11-19,130.38177490234375,131.53114515275092,129.57429374556116,130.53453837845674,2969190
2021-11-22,130.694580078125,132.60050594716998,130.05441254891372,130.3963282021527,2836792
2021-11-23,130.54908752441406,131.902146824291,129.95984559912915,131.3856557326337,2325263
2021-11-24,129.21783447265625,130.57818207131191,129.15235872529294,130.19262922157046,1780246
2021-11-26,127.68294525146484,128.63590172796594,126.14073344401754,126.95548985754498,2287111
2021-11-29,128.1993865966797,128.6358516978565,127.29006770793961,128.37397529228988,2780102
2021-11-30,123.69644165039062,127.93022080379207,123.62369082959793,127.08637766108293,6387238
2021-12-01,124.19841766357422,127.05003823515877,124.17659241115483,125.52237677140934,3893698
2021-12-02,123.85649871826172,125.68968691964194,123.5727837504033,124.78764298528812,4027052
2021-12-03,125.55146026611328,125.78424965165871,123.07084276701399,123.5946089277168,3610604
2021-12-06,128.90499877929688,129.69064116392715,126.57714539857453,126.95542306645766,4088646
2021-12-07,128.43218994140625,129.7343369906552,128.16303839655768,128.83956807622047,2778069
2021-12-08,128.06118774414062,128.63587953027965,126.8899921964271,128.39582831918756,2305888
2021-12-09,127.98843383789062,129.05051626999216,127.77019463010437,128.38853683954903,2103286
2021-12-10,128.83226013183594,129.44332717819498,128.112080133772,129.44332717819498,1846146
2021-12-13,126.99908447265625,129.02868646470105,126.87542134541417,128.7595349626392,3025760
2021-12-14,127.10093688964844,128.46854621250654,126.75903455893392,127.19549968772561,2783690
2021-12-15,127.87203979492188,128.19211687096524,126.4898670608654,127.36281057539176,2559320
2021-12-16,129.7124786376953,130.1707822413298,127.17366094023134,128.54855847543803,2691000
2021-12-17,127.12276458740234,129.71976998950325,126.82449947082998,129.38514273493777,4799189
2021-12-20,125.58783721923828,126.48988116410703,124.36571616263853,126.0024904132576,2369754
2021-12-21,125.79151916503906,126.56989992631394,125.28230319321104,126.16979692141383,2384944
2021-12-22,125.58783721923828,126.0170405797635,124.79491952316376,125.79152627462146,2418312
2021-12-23,127.28279113769531,127.75563164403307,125.68966764941582,125.84243109682657,2339017
2021-12-27,128.5413360595703,128.5631613139901,127.23918880910625,127.4137775687622,1414868
2021-12-28,129.22509765625,129.8507149130158,128.57766842807058,128.6431308937069,1936204
2021-12-29,129.78524780273438,130.13442522834185,128.92685440442418,129.1087182000822,1461392
2021-12-30,129.22509765625,130.34538068711342,129.18144716202727,130.1198664093271,1276491
2021-12-31,129.21783447265625,129.7416006244657,128.4030915506301,129.14509691795158,1691862
2022-01-03,129.2978515625,130.27990805173766,127.91567880904607,129.7197665229518,2309117
2022-01-04,131.10922241210938,131.85850285736174,129.50881035973404,129.83617581861918,3016551
2022-01-05,130.57089233398438,132.2367534062749,128.75952961721657,128.85409241042933,3531070
2022-01-06,129.48699951171875,131.87304089363747,129.15235896693477,131.58206412287635,2996458
2022-01-07,130.90554809570312,131.29837607001363,128.91959624842252,129.5815757722826,3349039
2022-01-10,129.0577850341797,130.81822222444845,128.5994946683948,130.5417956436318,2772328
2022-01-11,130.19989013671875,130.61452999780306,128.33760183802238,129.48698517913456,2707983
2022-01-12,130.51995849609375,130.94916176873696,129.91616653682723,130.21443161342717,2067286
2022-01-13,131.68389892578125,131.91668830235741,130.23626363753655,130.85460585554554,2505261
2022-01-14,130.02529907226562,131.56749699965127,129.24691838860784,131.56749699965127,2734176
2022-01-18,129.69068908691406,129.88710307457393,128.15576588047634,129.6179515243329,2883078
2022-01-19,129.83619689941406,131.574809259505,129.21785457189955,130.81825360842407,2354446
2022-01-20,126.26434326171875,130.3744724661161,126.07520440818918,129.90889377633704,3369491
2022-01-21,125.59510803222656,128.04663842102573,125.52963228517622,126.14069943054935,4161004
2022-01-24,125.70423126220703,126.00249641408332,122.81623548443662,125.0204265066614,5635193
2022-01-25,126.39531707763672,126.98454571236152,122.21972467381195,126.23527852339177,6041116
2022-01-26,123.15813446044922,127.4864899991808,122.35792847567274,126.78086008838979,5274360
2022-01-27,123.78374481201172,125.2095548719597,122.5325234680635,123.01263911813817,3328229
2022-01-28,118.64790344238281,122.75803310902484,116.78562830091695,122.49614340710865,7441034
2022-01-31,120.77208709716797,120.96850106368333,117.54946427082533,118.35693211032273,6088118
2022-02-01,121.79779815673828,122.18335101940009,119.85549695256026,120.45927576234814,3573528
2022-02-02,121.23766326904297,123.12177718673983,120.61205917483949,122.0669697064571,3816795
2022-02-03,119.58633422851562,121.28858426534802,119.37537008530182,120.94668189643932,3120005
2022-02-04,116.92382049560547,119.84091572530376,116.46551691888635,119.14983609522177,4839614
2022-02-07,117.24393463134766,118.0732410704634,116.40009130053006,116.93840766730511,2919556
2022-02-08,118.14595031738281,118.65516622731711,116.62557766953744,117.4330453883354,2839184
2022-02-09,119.04074096679688,119.49176957992272,117.79679465260061,118.97527849280725,2563746
2022-02-10,116.20368194580078,118.42242325460376,115.67991572556117,117.85500653041902,4345307
2022-02-11,116.05817413330078,117.55672170350921,115.51985783510197,116.50918943820861,4344709
2022-02-14,114.9451675415039,116.09455097982786,113.01741661522261,115.91994899109126,5542742
2022-02-15,114.45777893066406,115.72355044249164,113.66484798663514,115.4616607302485,3989617
2022-02-16,113.21382141113281,114.9378966312075,112.10808842985182,114.21044142119099,5346120
2022-02-17,109.17414855957031,111.25274486868565,109.05662873406825,110.79736308463156,7424409
2022-02-18,108.42496490478516,109.960041156118,108.14585952254153,108.85096503472997,6002485
2022-02-22,107.78597259521484,109.07867063699624,107.14696898267637,108.85097638210733,5392884
2022-02-23,106.04521942138672,108.21195365418433,105.86159764904748,107.78595355508222,4600534
2022-02-24,105.54578399658203,105.68533334251592,102.63721023348923,104.37059915791066,7304092
2022-02-25,110.54763793945312,111.46574690406801,106.02319508526688,106.06726753253534,8052309
2022-02-28,109.18148803710938,109.90128436293487,107.78596112886899,109.65156061157003,5041499
2022-03-01,106.3169937133789,109.45325508018512,105.87630274073962,109.13007723223987,3963424
2022-03-02,108.13116455078125,108.97582607262962,106.44184820909847,106.94864110099911,4466582
2022-03-03,108.9244155883789,110.16569560215672,108.35151402724424,109.08600114602797,4549823
2022-03-04,107.77127838134766,108.47639064682956,107.04413659351843,107.35262362854269,3869299
2022-03-07,105.23729705810547,107.04413336093356,104.71581330937384,107.04413336093356,5446584
2022-03-08,106.7944107055664,109.78377058491255,105.22260733316307,106.6768908799809,5507939
2022-03-09,107.67578887939453,109.62952659016109,107.59499609650757,108.60124323175688,3991411
2022-03-10,105.71471405029297,107.20571790525231,105.27402309064945,106.75033612995162,4537624
2022-03-11,103.53328704833984,106.11867620250547,103.43780345017362,105.37684364029425,4962682
2022-03-14,105.38417053222656,106.71359526527044,103.89316696407842,103.89316696407842,4676480
2022-03-15,105.99382019042969,106.85316589230096,104.73049716117548,106.40512952166412,3991411
2022-03-16,106.87520599365234,107.43341680073523,104.91412276071524,106.32434059471645,4561305
2022-03-17,108.47638702392578,108.491071137662,105.87630029245635,106.72830728786695,3332893
2022-03-18,108.93910217285156,109.0345857685405,106.66219339336251,108.02099325354033,9426992
2022-03-21,109.13008117675781,109.98208822266609,108.26339001624298,109.21087396616072,5399820
2022-03-22,110.12898254394531,110.79002237515843,109.0713241756162,109.76908434622096,5085392
2022-03-23,108.46905517578125,110.01147708817753,108.38091697227333,109.9453684090351,3154091
2022-03-24,109.42386627197266,109.60748805703165,108.26337900312497,108.79220813561145,2425608
2022-03-25,110.51089477539062,111.03972385336375,109.37244384658851,109.63685838557507,2688369
2022-03-28,109.78376770019531,110.26853110373496,108.10914206417411,110.12163635212387,3205160
2022-03-29,111.7007827758789,112.31775684171082,110.20243346375129,110.90753902239959,3221067
2022-03-30,111.22335815429688,112.5674739231431,110.73860146252983,111.14991077996983,2864540
2022-03-31,109.35043334960938,111.09116783393559,109.29167678335061,110.5035753632876,3819785
2022-04-01,109.94535827636719,110.07022351233543,107.85941651757852,109.90129252968202,2626894
2022-04-04,109.82783508300781,110.18038783223065,107.29385046944395,109.48262774122828,3147633
2022-04-05,109.36512756347656,110.6357894511532,109.07867672778985,109.1815057484478,2569726
2022-04-06,110.39340209960938,110.45950407108529,108.00631869816358,108.21197002075694,3235778
2022-04-07,110.13632202148438,110.5182564234858,108.38090357707819,109.72501268995441,2630004
2022-04-08,110.03349304199219,111.38495426512355,109.71766731087966,110.90753626249642,3337438
2022-04-11,110.26118469238281,111.80360637831816,110.14366487095494,110.50356304093937,2964645
2022-04-12,109.13008117675781,111.29682248207463,108.77018297759261,111.15726642618604,3125028
2022-04-13,109.1888427734375,109.5634317834956,108.38825359794745,109.08601376067502,2382552
2022-04-14,108.24868774414062,109.87190217276179,108.1238225180874,109.18148748073776,2787996
2022-04-18,107.3673095703125,108.94645160830002,107.05147714150634,108.30010263712775,2123857
2022-04-19,110.24649810791016,110.6063962917065,107.85941476125322,107.85941476125322,2746016
2022-04-20,110.60639953613281,112.00927197449816,110.56233378887262,110.76799181479299,2367960
2022-04-21,111.47309112548828,112.44996334273051,111.13522247273625,111.6273312852573,2795291
2022-04-22,109.56342315673828,110.90018681336764,108.88034716217643,110.76063747261581,3776250
2022-04-25,109.14476013183594,109.460592548828,107.14695673276616,109.22555291245853,4104911
2022-04-26,105.92770385742188,107.95488884148297,104.93614758743882,106.80174701384632,5789118
2022-04-27,105.92036437988281,107.2938551008594,105.56781161544177,106.33902581416733,3736663
2022-04-28,108.07241821289062,108.50576377473797,105.8542658456488,106.31699303949073,3035089
2022-04-29,105.92770385742188,109.11538277848278,105.67063470624316,108.1899284726282,4966151
2022-05-02,107.16898345947266,108.336816024288,105.60452573218609,106.14070022100026,4445891
2022-05-03,108.76282501220703,109.32838117474675,107.1763376365277,107.38933434690234,3000405
2022-05-04,113.2799301147461,113.59575584964169,108.61593785293768,109.43856322808176,4418263
2022-05-05,109.77642822265625,112.85392638107227,108.87301003681127,112.50137359654883,3965816
2022-05-06,109.82783508300781,110.00411145761923,107.74189351542991,109.63686789350976,2954479
2022-05-09,111.92112731933594,112.94206527979532,108.66000083169395,109.02724441306721,4979068
2022-05-10,109.52669525146484,113.14037439334636,108.80689892651613,113.11099276309892,4189827
2022-05-11,107.53623962402344,110.26853023701752,107.3599632426699,110.16570123089222,3286608
2022-05-12,109.87190246582031,109.89393868847921,107.24244092026893,107.66844104827018,3371524
2022-05-13,109.65892028808594,110.4301278652433,108.68204797419881,110.32729884788598,3292947
2022-05-16,110.54029846191406,110.78267682885046,107.46280026438825,109.60015322322741,3245585
2022-05-17,111.89173889160156,112.00925870706659,110.55497528548757,111.63466974065818,2519733
2022-05-18,109.38715362548828,111.42902292534568,109.04928495985978,111.3408847304023,3538605
2022-05-19,109.03103637695312,110.47034492788944,106.91659477347541,108.46719114980408,3285053
2022-05-20,106.70885467529297,109.7581030739823,104.67602240950009,109.46134457629246,5017698
2022-05-23,107.11688995361328,108.29652441804687,106.8423836500723,107.26527594752964,3391976
2022-05-24,108.13331604003906,108.48201198830876,104.60924482346745,107.094641064364,3156005
2022-05-25,108.16300201416016,108.43750836222576,106.50112464699373,107.89591530548098,2244772
2022-05-26,109.09038543701172,110.40356678621337,108.83813124615526,108.86780980266632,2544251
2022-05-27,110.92288970947266,110.93030934785145,109.70615702201248,109.95840441766182,2124933
2022-05-31,110.75968170166016,111.16772800244958,108.26686575320078,110.00293267324962,4956224
2022-06-01,108.63038635253906,110.90804600022034,108.02201664825124,110.78933856064711,2882838
2022-06-02,109.9361572265625,110.01776648266377,107.20592650268172,109.44649492021158,2274074
2022-06-03,108.29653930664062,109.4094039501669,107.8143033769076,109.06070798660052,2244055
2022-06-06,108.47459411621094,109.2832806090847,108.05912818102011,108.60814084843804,1884418
2022-06-07,108.9642562866211,109.05328518473151,106.70143563892157,107.90332914828396,2159139
2022-06-08,107.88848876953125,108.77135810263972,107.05013050015205,107.99235694455759,2046834
2022-06-09,106.96852111816406,109.20166995428882,106.93884256254985,107.9552586251578,2593287
2022-06-10,102.12385559082031,105.69985775519423,102.07192488485738,105.35116178299528,7037144
2022-06-13,101.1741943359375,102.63576153066589,100.6177620835046,101.44128100473614,4922736
2022-06-14,100.34327697753906,102.6432028559978,99.71265497882221,101.40421100835833,3199539
2022-06-15,99.66072082519531,101.40420750365256,98.71849429473593,100.7216480496027,3912236
2022-06-16,97.1456527709961,98.340126824144,96.69308857220675,98.340126824144,4458927
2022-06-17,96.32952117919922,97.84301217422839,95.49858269005338,97.01949332273281,8588356
2022-06-21,96.45565795898438,97.24950516524824,95.90664529752316,96.70049250378703,4459166
2022-06-22,96.74500274658203,97.62787884262481,95.10538441502992,95.5356896198972,3468639
2022-06-23,96.55953216552734,97.24209160040166,95.3353864440239,96.60405000181531,2680236
2022-06-24,99.66072082519531,99.82393935668196,97.36822143555993,97.58337067443082,4376523
2022-06-27,98.52558898925781,99.91295993069568,98.14721448070716,99.72006285693482,2856766
2022-06-28,96.69308471679688,99.83878183227023,96.55953796964957,99.31202802299703,2880327
2022-06-29,96.27759552001953,96.70048783896372,95.56536437621021,96.44823366741191,3374036
2022-06-30,96.01050567626953,96.6040361230414,94.44507707735676,95.4911716126514,3995956
2022-07-01,95.32797241210938,96.32212968050278,93.93318167253375,96.01052511738946,4450077
2022-07-05,95.86213684082031,96.03277500108493,93.18384344119286,94.20767917252428,4670739
2022-07-06,96.32952117919922,97.18271858129579,94.93473084708917,96.07727380831808,3625794
2022-07-07,96.4853515625,96.67824866496177,94.6454162187827,96.5447086831003,4125722
2022-07-08,95.49860382080078,96.5669506419178,95.06829182084208,96.31470321522248,2620795
2022-07-11,95.7137451171875,96.8266096818094,95.37246881702131,95.50601554346301,3221067
2022-07-12,96.59662628173828,97.95431868500634,95.75084835569233,95.82503797662751,3155168
2022-07-13,95.23893737792969,96.06987605637188,94.71959647281336,94.96443103156247,2978399
2022-07-14,95.19441223144531,95.36505038368514,93.39157540502762,94.20767474211655,3020498
2022-07-15,96.54469299316406,96.70049186993104,95.14990243190006,96.35179592205091,3155766
2022-07-18,95.63955688476562,97.05660634642739,95.35021128140579,96.58920295172972,3037601
2022-07-19,98.02851104736328,98.13237922747474,96.4927608030052,96.74500822913654,3363989
2022-07-20,98.68138885498047,99.02267194183216,97.82077842316511,98.02108836815657,2398339
2022-07-21,99.37879180908203,99.40847036653894,98.20657679620543,98.70365201514497,1996244
2022-07-22,99.50489807128906,100.12068743299908,99.0300818375693,99.89811182302675,2104960
2022-07-25,99.50489807128906,100.23197523798522,99.25265067779863,99.41586918124872,2815504
2022-07-26,104.42376708984375,108.09621753388701,102.76930948031026,106.47143847977802,15011235
2022-07-27,103.02155303955078,104.02313655023738,102.06449413007937,103.58540495306946,6016239
2022-07-28,104.14183807373047,104.33473513885562,102.60608796111146,103.79314213667473,3700663
2022-07-29,106.2711410522461,106.62725670298073,103.73381365588946,104.43862531715637,4781967
2022-08-01,106.36016082763672,106.8795017484626,105.03956653123747,105.462452137719,3415656
2022-08-02,105.1656723022461,106.50853210114086,105.07664340953849,105.7888745511993,3226449
2022-08-03,106.45660400390625,106.6940189185242,105.01730231679218,105.27696937923874,3271658
2022-08-04,109.89165496826172,110.04745386383111,106.241462993818,106.45661223776041,7062260
2022-08-05,109.3648910522461,110.16615114505186,108.6081420241688,109.06812579832939,5008130
2022-08-08,110.15872955322266,111.39772125073338,109.49100943618248,109.82487287957434,3765606
2022-08-09,109.68390655517578,110.58162194046633,109.20167064186965,110.03260927660777,3628066
2022-08-10,110.82646179199219,111.73900978486886,110.42582832399978,111.19741670094982,3046212
2022-08-11,111.03418731689453,112.3547815187463,110.81903132440326,111.2864347348109,2748767
2022-08-12,112.94830322265625,112.99282105339012,111.2864260639678,111.56093237759733,2806773
2022-08-15,112.34736633300781,112.84444831925407,111.64255475481353,112.31769454544033,2796487
2022-08-16,111.4793472290039,112.25834850759854,110.45551136791973,111.63514613077392,5253430
2022-08-17,109.37972259521484,110.38871897138179,109.11262914675774,110.12904516147866,5832772
2022-08-18,108.82330322265625,109.38715520114222,107.85881779373446,109.357476643408,6762543
2022-08-19,108.8307876586914,109.16807735442626,107.33924320396527,108.38857068611561,15204987
2022-08-22,106.1250228881836,107.69152527944244,105.70528639411758,107.39171447499788,12179346
2022-08-23,106.24493408203125,106.74711731426645,105.46543425371188,105.68279142891537,18368646
2022-08-24,105.71278381347656,106.12502453087109,104.7159198834667,105.6153454715043,18454878
2022-08-25,107.00196838378906,107.38422598856664,105.41297853540296,105.73527671090469,56637298
2022-08-26,96.79344177246094,107.93885634904906,96.44866313847712,107.66153291753652,45907384
2022-08-29,94.76972961425781,96.53110850997511,93.89279147715862,96.53110850997511,60436750
2022-08-30,93.58548736572266,95.7441154229511,92.21385491775627,95.1070217852006,41236286
2022-08-31,93.2032241821289,94.78471792678421,92.64857734615376,93.5779859274752,37843952
2022-09-01,94.1626205444336,94.73225897264457,92.69354977941803,93.16574987545562,37093222
2022-09-02,91.17951965332031,94.71726912699869,90.80475788265394,94.46242619870884,14735438
2022-09-06,87.3944320678711,91.06709916788897,86.92972769777697,90.96216504054922,36757386
2022-09-07,90.35503387451172,90.87970443135598,86.95969759587148,87.42440189523792,44932165
2022-09-08,89.39566040039062,89.78540692767305,87.81416642418094,88.73607935843992,30786714
2022-09-09,92.26632690429688,92.4087330956402,89.84536693771848,90.8947012731145,31359240
2022-09-12,93.1282730102539,94.82968558570057,92.91840479187749,93.18073664523942,22690392
2022-09-13,90.29507446289062,93.39060681123871,90.1151893688786,91.52429383145099,9287538
2022-09-14,88.09148406982422,90.3850225794138,87.1770601398295,90.3850225794138,6781918
2022-09-15,87.259521484375,88.99841326753084,86.9971827469037,88.30884907738682,4847149
2022-09-16,87.40192413330078,87.92658790846308,85.52811516598106,85.97033216728745,8685113
2022-09-19,87.42440795898438,87.62678041357388,86.40505674255002,86.95220784468147,3815599
2022-09-20,87.33445739746094,87.84412953933393,86.0077997294402,86.42003354430554,4969619
2022-09-21,86.05278015136719,88.46625133302315,86.04529120747321,87.56681891252946,4468017
2022-09-22,85.55060577392578,86.23266733977528,85.01844619548493,85.56559734051031,4398888
2022-09-23,84.68865203857422,85.5730929119065,83.66180496147818,85.24329896551845,4405705
2022-09-26,84.69613647460938,85.30324696391307,84.11900227516608,84.51625137857737,4303088
2022-09-27,84.2539291381836,85.54310808670338,83.51190132251125,85.54310808670338,3975863
2022-09-28,85.6555404663086,85.97783179313049,84.74112329079841,85.07840618430383,4398649
2022-09-29,84.17147827148438,84.99595282224094,83.64680767429903,84.6661588984076,2769697
2022-09-30,82.82232666015625,84.80856531325936,82.73987989543646,83.9466119159636,3722909
2022-10-03,84.86102294921875,85.46064444560699,83.12962733408588,83.7142572671819,3487536
2022-10-04,86.65990447998047,86.92973217594638,85.96284446932118,86.0003233878798,3352029
2022-10-05,86.3226089477539,87.01966201727151,85.01094273905585,85.70050002595777,3061880
2022-10-06,83.28702545166016,86.15020203786729,82.60495719325772,85.70798511480537,5176408
